601.0,120.0,-70.4,148.6,224.0,65.15583522,17682.4258871296,16383.999991257044
606.0,121.2,-79.2,148.8,224.6,64.80117912,17713.682317312,7170.252147916801
611.0,116.8,-92.0,146.0,218.2,64.61319110000001,17698.121941319678,3042.8547547136
616.0,117.2,-85.4,144.0,209.4,64.65045599999999,17668.287836979198,2125.3958762496
621.0,109.4,-31.2,141.8,206.2,65.0727628,16984.13760413696,5195.7344894975995
626.0,123.0,-78.6,144.6,216.6,65.47857614,16403.02913897759,16256.443563569972
631.0,124.8,-68.4,149.0,229.0,65.55870598000001,16818.92576886784,16383.98441735853
636.0,124.0,-68.6,148.6,230.0,65.39156956,17191.530129326078,16383.999996074777
641.0,123.8,-56.4,147.4,233.2,65.01696706,17237.9866988544,16383.999999998356
646.0,114.6,-32.0,146.0,236.0,64.57529806,17157.97891121152,3191.6657868800003
651.0,118.0,-52.8,144.8,236.8,64.45097030000001,17040.44799852544,1921.9367428096
656.0,117.0,-51.0,143.0,242.0,64.58376816,16951.46937122816,2051.1678988288
661.0,115.8,-42.8,139.8,242.2,64.917432,16849.79715538944,1290.2702776319998
666.0,115.2,-45.4,138.4,240.0,65.38559000000001,16732.9835024384,12775.514374144
671.0,109.6,-34.0,136.0,237.8,65.60357908,16361.01350870221,16383.604986246515
676.0,114.0,-35.4,137.2,249.2,65.45216886,16216.14390837248,16383.999985110195
681.0,115.2,-31.0,138.8,251.6,65.08800681999999,16227.372772556799,14809.823143522768
686.0,114.2,-26.2,142.0,268.8,64.66351504000001,16254.457296879616,1272.9672073216002
691.0,116.2,-11.0,140.4,267.8,64.573358,16294.351760687103,774.00211456
696.0,114.6,-1.2,139.8,285.2,64.85802324,16610.00137342976,917.5033708543997
701.0,115.0,-7.6,134.6,273.4,65.28354200000001,16525.556773421056,14704.425991982285
706.0,109.2,-11.2,132.8,267.0,65.423282,16147.324683976703,16383.587200336318
711.0,107.2,0.0,131.2,272.4,65.26934779999999,15821.383250083842,16383.999889576706
716.0,109.4,1.4,134.2,285.2,64.88128199999998,15617.383374520321,11501.649104052889
721.0,109.4,13.8,134.4,292.6,64.54148101999999,15687.618081587198,3629.37909248
726.0,112.2,14.8,137.0,305.0,64.49826306,15750.41489338368,3789.058310144
731.0,112.0,18.8,140.0,308.0,64.71240612,16201.899990056962,796.1842974719999
736.0,115.0,12.8,139.8,290.2,65.20129516,16495.9272976384,1.2241534975997639
741.0,113.6,-3.8,138.4,279.4,66.000696,16704.16331177984,0.0
746.0,112.6,-15.0,137.6,269.4,66.86486599999998,16565.740847104003,0.0
751.0,113.8,-19.0,137.0,261.8,67.683654,16565.84388018176,0.0
756.0,113.2,-27.4,135.2,253.6,68.53647318,16655.208196997126,0.0
761.0,111.4,-36.6,131.8,243.6,69.3593802,16405.144381030397,0.0
766.0,112.4,-32.8,131.4,247.6,70.310376,16091.193893519361,1541.705089024
771.0,113.8,-27.8,133.4,247.2,71.14834854,16052.624059924481,10218.9706379264
776.0,114.0,-19.4,135.4,264.8,71.55816399999999,16061.21601400832,16218.409437704027
781.0,112.2,-16.8,136.2,262.6,71.45321521999999,16075.35560818688,16383.989893153926
786.0,111.6,-11.0,134.2,277.2,70.86824881999999,16080.142123335681,16383.999999845782
791.0,109.6,-9.4,132.4,286.8,70.06930082,16024.40116207616,16383.99999999999
796.0,105.6,-7.0,132.8,291.4,69.12078682,15792.469016576,16384.0
801.0,105.0,-8.0,130.0,276.6,68.18309878,15515.38400165888,16384.0
806.0,103.6,2.4,126.4,285.0,67.15482399999999,15430.872634490883,16384.0
811.0,100.2,-1.8,124.0,289.4,66.00368202,15132.528443391999,16384.0
816.0,103.6,3.6,130.2,307.6,65.05125482000001,15015.678246912003,16384.0
821.0,104.6,12.4,122.8,312.4,64.11047066,14714.129393254401,8488.458574233598
