599.0,112.0,-76.0,148.0,226.0,65.3022461,17516.61428736,16383.999966939486
599.5,119.5,-74.0,147.0,226.5,65.27073805,17558.62638592,16383.999979337179
600.0,119.66666666666667,-73.66666666666667,149.0,225.33333333333334,65.2386287,17599.498922666666,16383.999985536024
600.5,118.25,-69.75,148.75,224.25,65.196259025,17648.6422528,16383.999989087446
601.0,120.0,-70.4,148.6,224.0,65.15583522,17682.4258871296,16383.999991257044
601.5,120.5,-72.66666666666667,148.66666666666666,223.33333333333334,65.11301268333334,17694.74264951467,15527.93366891687
602.0,120.57142857142857,-73.0,149.0,226.14285714285714,65.0735823,17700.215250944,14366.12934821446
602.5,121.0,-73.625,149.125,225.375,65.0403252125,17702.572512256,13353.685701287654
603.0,120.0,-74.11111111111111,149.11111111111111,224.55555555555554,65.0085201888889,17701.400092672,12471.922229852136
603.5,120.6,-74.8,148.7,224.3,64.97850717,17698.054102220798,11777.126069586922
604.5,121.4,-77.1,148.8,223.8,64.91523255999999,17709.878222028798,10501.245174332975
605.5,119.7,-79.8,148.7,222.9,64.85427256,17709.368279859198,9296.291104119486
606.5,119.7,-80.9,147.6,222.6,64.79771856,17708.972770099197,8078.257358406113
607.5,119.5,-83.5,147.6,222.1,64.74941756000001,17704.7515799552,6568.865854252743
608.5,119.0,-85.6,147.4,221.4,64.70718511,17705.90212931584,5106.5534513152
609.5,118.2,-85.3,147.0,220.9,64.67459811,17707.86229469184,4121.6498548736
610.5,118.3,-86.7,146.3,217.6,64.65039111,17708.49701085184,3704.6714843135996
611.5,117.7,-87.7,145.7,216.6,64.63277754999999,17703.194591395837,3230.1396393984005
612.5,118.1,-88.7,145.5,215.3,64.62699155000001,17694.951800995837,2923.1550693376
613.5,117.0,-88.7,145.0,213.8,64.63182355000001,17683.20488914944,2584.1253154815995
614.5,116.2,-86.6,144.4,214.3,64.64595055000001,17671.14579001344,2443.0337523712005
615.5,116.2,-84.5,144.3,212.6,64.67350355,17642.7110121472,2065.2667174912
616.5,115.0,-76.1,144.1,210.8,64.72344495000002,17564.7634276352,1677.6409382912002
617.5,114.7,-67.7,143.5,209.2,64.78800795,17456.42453696512,2396.0087117823996
618.5,113.3,-58.3,142.9,207.8,64.86160939999999,17326.212720558084,3660.5651828736
619.5,114.0,-59.1,142.6,209.0,64.9415094,17187.573369733123,5109.6695914495995
620.5,113.8,-58.3,142.4,208.3,65.02462198999999,17051.135299683945,6413.1578740735995
621.5,114.3,-57.5,142.8,207.8,65.11120299,16924.205035379095,7897.8867334856695
622.5,115.3,-56.3,142.8,208.3,65.19484098999999,16803.936009066907,9301.103615654298
623.5,116.2,-54.9,143.2,211.4,65.27566947,16693.583371557273,10726.089026533786
624.5,118.0,-55.4,143.8,210.1,65.35257947,16605.916040812954,12143.055453172055
625.5,119.8,-54.3,144.3,214.1,65.41986987,16550.600147196314,13725.77505033406
626.5,121.7,-61.3,145.2,216.0,65.46525247000001,16549.19386620559,15331.43438685931
627.5,123.5,-67.4,146.0,220.5,65.49682706,16572.166333323672,16122.458070398623
628.5,123.9,-73.5,146.8,222.8,65.51864106000001,16610.977453922715,16320.213990464248
629.5,124.1,-72.6,147.3,222.9,65.52982506000001,16675.153839479193,16369.652971134852
630.5,125.1,-71.0,148.0,225.5,65.53153786,16751.189601309492,16382.012716302503
631.5,124.3,-69.5,148.6,227.9,65.52133386,16835.030185312255,16383.557684433548
632.5,124.3,-68.6,148.6,230.0,65.50230986,16922.858514792446,16383.943926465898
633.5,124.4,-68.5,148.8,229.5,65.47513777000002,17005.22794909696,16383.992206716654
634.5,124.0,-66.8,148.6,231.4,65.43844777000001,17067.52858390528,16383.998241748064
635.5,123.7,-65.9,148.3,230.5,65.39266337000001,17116.50019147776,16383.99975050597
636.5,123.5,-64.5,148.1,231.8,65.3381789,17151.87130368,16383.99993910071
637.5,122.9,-63.2,147.8,230.6,65.27408030999999,17184.38101434368,16383.999986249395
638.5,123.9,-62.5,148.0,231.6,65.20426831,17214.75841409024,16383.999998036568
639.5,123.7,-59.6,148.1,232.2,65.13091331,17232.17821384704,15444.287651349965
640.5,121.7,-58.2,147.7,232.9,65.04840592000001,17237.763541073924,14322.722406278312
641.5,121.2,-51.7,146.8,233.7,64.96270538,17230.744674304,12933.082316770398
642.5,119.6,-45.0,146.6,234.4,64.87839995,17215.28382111744,11380.789247993423
643.5,119.2,-44.2,146.7,234.6,64.79613256,17197.98280503296,9787.832893439177
644.5,118.5,-43.1,146.5,235.2,64.72089556,17180.0904892416,8188.099297279897
645.5,117.8,-42.7,146.3,235.8,64.65314355999999,17161.23772321792,6845.606461439986
646.5,117.0,-42.3,146.1,236.3,64.59518763,17142.0378578944,5472.519454719998
647.5,116.6,-42.7,145.7,236.5,64.54902663,17121.562992148483,4034.647162879999
648.5,116.3,-42.4,145.4,236.4,64.51313418,17099.21345486848,2556.8012648448
649.5,115.9,-42.1,145.1,239.0,64.48742468999998,17076.365778780164,1993.9202613247999
650.5,116.7,-41.9,144.9,239.0,64.47800569,17054.269507993602,1750.2907809792
